弹幕id,弹幕所处位置,弹幕发送时间,弹幕内容,态度,得分
A1224574294529704704,26:27,2023-01-07 14:10:31,大佬 厉害厉害,积极,0.9977768063545228
A1224567962095080448,31:52,2023-01-07 13:57:56,蓝牌特斯拉,消极,0.9871529936790466
A1224567437236762624,58:01,2023-01-07 13:56:54,牛逼,积极,0.7527815699577332
A1224567123267988480,30:19,2023-01-07 13:56:16,这两个电动确实省不少成本,积极,0.9896653294563292
A1224566454133743872,31:56,2023-01-07 13:54:57,特斯拉外壳确实时尚啊,积极,0.992623805999756
A1224565251484547328,12:51,2023-01-07 13:52:33,f3的广告词我现在还记得：精诚于心，致美于行,积极,0.9730800986289978
A1224562592732078592,21:53,2023-01-07 13:47:16,步子迈大扯着蛋了,消极,0.9984471201896667
A1224562026332884992,55:21,2023-01-07 13:46:09,仔细地看完了 太棒了 必须三连,积极,0.9951655864715576
A1224560765667732736,18:36,2023-01-07 13:43:38,拿了10多年，现在要抛掉了,消极,0.7802639007568359
A1224560440710033920,29:57,2023-01-07 13:43:00,太原全部的出租车都是byd电车,消极,0.996215045452118
A1224560113201837056,17:33,2023-01-07 13:42:21,自己人没眼光，别人投了还说被外资控制,消极,0.9346520900726318
A1224558922162332160,15:42,2023-01-07 13:39:59,厉害,消极,0.6886026859283447
A1224557718531048192,13:23,2023-01-07 13:37:35,刚起步不缝合人家的确实难办,消极,0.9404432773590088
A1224556341281140480,11:01,2023-01-07 13:34:51,两位都是能人,积极,0.9820322394371032
A1224555359713124608,09:21,2023-01-07 13:32:54,所以说这种巨头能走出来，掌舵人确实能力不凡,积极,0.9554219841957092
A1224554513067938816,14:35,2023-01-07 13:31:13,中国喷子只会吹日韩创新，从来不喷人家起步时候的模仿；中国企业一模仿就是原罪。,消极,0.8573458790779114
A1224550094125351168,05:48,2023-01-07 13:22:26,250万，这个数字，哈哈哈哈哈,积极,0.9973642230033876
A1224549637533488896,35:24,2023-01-07 13:21:32,比亚迪的一级供应商路过。,积极,0.9916971921920776
A1224548165123222528,07:32,2023-01-07 13:18:36,谢谢比亚迪的EVGA3080,积极,0.9385156631469728
A1224546173340448512,44:40,2023-01-07 13:14:39,脚踏实地 仰望星空 就是要仰望,积极,0.954839289188385
A1224545852929074688,05:14,2023-01-07 13:14:01,那个时候高中生是可以进的,消极,0.5179763436317444
A1224542213346865920,15:53,2023-01-07 13:06:47,自己造生产线哈哈,积极,0.9979865550994872
A1224540616131032576,11:03,2023-01-07 13:03:36,这个车我坐过……,积极,0.875153660774231
A1224538162378886656,13:13,2023-01-07 12:58:44,从今日起攻守异形了，寇可往，吾亦可往！,积极,0.91362202167511
A1224537466997291520,44:25,2023-01-07 12:57:21,仰望是比亚迪的集大成产品,积极,0.9946393370628356
A1224537128063670528,48:21,2023-01-07 12:56:41,长城落伍,消极,0.9380328059196472
A1224536562654903296,43:08,2023-01-07 12:55:33,太帅了,积极,0.7333009839057922
A1224530806324977664,00:10,2023-01-07 12:44:07,仁义不施 攻守之势异也,消极,0.7965431809425354
A1224530265343749376,54:39,2023-01-07 12:43:02,真正企业家，真正企业家精神。,积极,0.9886080026626588
A1224528649043191552,47:17,2023-01-07 12:39:50,贡献了一辆海豹,消极,0.752570629119873
A1224526047744603904,44:01,2023-01-07 12:34:40,遥遥领先！,积极,0.9877557754516602
A1224518118831848448,00:57,2023-01-07 12:18:54,当年特斯拉也是ppt,积极,0.6322628259658813
A1224516083722020864,08:46,2023-01-07 12:14:52,船夫哥是拿电池产业养的汽车,消极,0.6146477460861206
A1224507290330449408,22:38,2023-01-07 11:57:24,brobo现在也有相似的情况,消极,0.6707923412322998
A1224503160283186176,01:06,2023-01-07 11:49:11,所以说马斯克根本不懂车，比亚迪的技术他根本不懂，他只懂卖车,消极,0.9974107146263124
A1224497969647308800,00:41,2023-01-07 11:38:53,比亚迪在当时确实是这样的,消极,0.5933735966682434
A1224497882187756032,07:06,2023-01-07 11:38:42,不进厂你想啃老是吧，天天血汗就是不想工作,消极,0.9360066652297974
A1224492351368765184,26:28,2023-01-07 11:27:43,老校长,积极,0.9423802495002748
A1224492032911840000,28:27,2023-01-07 11:27:05,\[IK,消极,0.8997920155525208
A1224490471146050560,06:16,2023-01-07 11:23:59,离谱的  表哥  200W,消极,0.9602903723716736
A1224489172212051456,33:34,2023-01-07 11:21:24,造车新势力就是组装厂,消极,0.7090039253234863
A1224484303992731136,05:24,2023-01-07 11:11:43,吕向阳评价很准啊。。。,积极,0.9967355132102966
A1224483711521873152,57:46,2023-01-07 11:10:33,这次一次,消极,0.553696870803833
A1224483300983281664,57:01,2023-01-07 11:09:44,文明片头曲来了,积极,0.8329258561134338
A1224479817647462656,39:28,2023-01-07 11:02:49,我也是从这开始注意到比亚迪,积极,0.993910551071167
A1224476265105463040,45:33,2023-01-07 10:55:45,现在回想特斯拉来中国真的也说不清对错,积极,0.9156184792518616
A1224474085199796224,06:06,2023-01-07 10:51:25,有没有一种可能，BYD是beyond的一种音译，代表超越,积极,0.63825523853302
A1224472181757538560,14:45,2023-01-07 10:47:38,现在DMI技术给丰田用  属于是反哺了,积极,0.5644475817680359
A1224469577086631424,14:10,2023-01-07 10:42:28,众泰。。。。,积极,0.8991016149520874
A1224469056531672576,57:25,2023-01-07 10:41:26,还差个大明,消极,0.809156596660614
A1224465464596881920,52:04,2023-01-07 10:34:18,Nokia：这个套路我熟,消极,0.9832353591918944
A1224465375786654720,47:10,2023-01-07 10:34:07,希望我们中国这样的企业越来越多！,积极,0.9485979080200196
A1224450469280291072,54:08,2023-01-07 10:04:30,笑死王老板进园区忘记带工卡被保安拦下来不让进,消极,0.902647078037262
A1224450173036790528,00:26,2023-01-07 10:03:55,巴菲特：兄弟，我只是老但没瞎,积极,0.9576686024665833
A1224447246486022912,56:51,2023-01-07 09:58:06,肝疼,消极,0.984500288963318
A1224441905459422976,47:19,2023-01-07 09:47:29,喵酱！,积极,0.866642951965332
A1224441124127622400,46:11,2023-01-07 09:45:56,太极宗师的配乐,消极,0.5302363038063049
A1224435797059817984,40:45,2023-01-07 09:35:21,磷酸铁锂是绝地反击,积极,0.8797377347946167
A1224432057359357184,06:47,2023-01-07 09:27:55,你自入关，自有大儒替你辩经!,积极,0.7986764907836914
A1224429308857051136,10:38,2023-01-07 09:22:28,越在紧要关头，更应该义无反顾,消极,0.5347762703895569
A1224427661787768064,49:18,2023-01-07 09:19:11,宝鸡！！！！,积极,0.9776095151901244
A1224426779389772288,52:35,2023-01-07 09:17:26,电车算是中国弯道超车,积极,0.8564820885658264
A1224425715412267776,58:14,2023-01-07 09:15:19,up辛苦了,积极,0.996865212917328
A1224419931676893184,38:59,2023-01-07 09:03:50,觉得中文车标和中文内饰没啥不好，人的视觉都是需要慢慢被接受,积极,0.9439012408256532
A1224405958026121472,00:14,2023-01-07 08:36:04,国外的华裔是妆容问题还是什么 面相总是怪怪的,消极,0.6014395356178284
A1224401857598812672,28:22,2023-01-07 08:27:55,华为太难了，总不能要求手机厂商造光刻机吧,消极,0.9474287629127502
A1224398835158240512,00:50,2023-01-07 08:21:55,那只能说巴菲特真滴牛,消极,0.8195978999137878
A1224391109753671168,53:34,2023-01-07 08:06:34,泰国这边好多元,消极,0.5723757743835449
A1224379357993457664,44:38,2023-01-07 07:43:13,2022年186万销量,积极,0.8260958790779114
A1224326354590274048,35:02,2023-01-07 05:57:54,动了谁的奶酪,消极,0.8618503212928772
A1224312603078070528,01:14,2023-01-07 05:30:35,文明6,积极,0.6068797707557678
A1224283620504663808,26:10,2023-01-07 04:33:00,钱老是真的牛！伟人,积极,0.943610429763794
A1224247132266038528,34:55,2023-01-07 03:20:30,这就是新中国七十年的历史啊,积极,0.7520719766616821
A1224221466070348800,43:50,2023-01-07 02:29:31,社保不满三年。买不了,消极,0.9943681359291076
A1224220178099761664,53:35,2023-01-07 02:26:57,此战，比亚迪明明白白的告诉国人和欧美日，寇可往，我亦可往！,积极,0.9130274653434752
A1224216881737710848,50:55,2023-01-07 02:20:24,寇可往，我亦可往！！！,积极,0.7938418984413147
A1224216465578831360,50:52,2023-01-07 02:19:35,此战，比亚迪明明白白的告诉世人和国人，攻守异形了！,积极,0.8959372639656067
A1224210263000224768,18:16,2023-01-07 02:07:15,赚了40倍,积极,0.940464973449707
A1224204645854287360,16:15,2023-01-07 01:56:06,鼎！！！,积极,0.8946444988250732
A1224200148746642432,01:30,2023-01-07 01:47:09,那时候是不行，就低价走量,消极,0.9651313424110411
A1224195801870553856,40:31,2023-01-07 01:38:31,有鲶鱼是好事,积极,0.7863843441009521
A1224187174849714688,00:41,2023-01-07 01:21:23,《没有技术含量》,消极,0.9895395636558532
A1224187003663710976,00:28,2023-01-07 01:21:02,君莫笑,消极,0.9088993072509766
A1224186681868325888,26:22,2023-01-07 01:20:24,钱老大佬！,积极,0.9242478013038636
A1224186659671873280,18:50,2023-01-07 01:20:21,蛋蛋真是好车，让多少贫穷家庭也能开上自己的车,积极,0.986102819442749
A1224185653282378496,54:49,2023-01-07 01:18:22,出身寒微不是耻辱，能屈能伸放为丈夫,积极,0.9531478881835938
A1224184307380359168,52:45,2023-01-07 01:15:41,2023年1月又降了,消极,0.5560751557350159
A1224182060609393920,30:14,2023-01-07 01:11:13,汕头公交就是比亚迪,积极,0.9943148493766784
A1224179171061074688,26:40,2023-01-07 01:05:29,奥迪是说大实话，其实相比奔驰宝马，奥迪更早就把宝押在了中国这里,消极,0.905964493751526
A1224170201541552640,50:33,2023-01-07 00:47:40,我们换赛道了,积极,0.743249773979187
A1224170198849265152,31:53,2023-01-07 00:47:39,畜牧业,消极,0.5059802532196045
A1224169190731034624,55:13,2023-01-07 00:45:39,居然看完了,消极,0.5164951682090759
A1224169087307948544,48:20,2023-01-07 00:45:27,草，燃起来了~,积极,0.9518876671791076
A1224166839740234752,05:38,2023-01-07 00:40:59,当时吕向阳的资产也就450万左右一下给了一大半,消极,0.9605660438537598
A1224161468522742784,40:42,2023-01-07 00:30:18,安研路 201号 三号楼....,积极,0.7807589173316956
A1224155367337071104,37:00,2023-01-07 00:18:11,2016年买了比亚迪最后一批丑车,消极,0.966880202293396
A1224154739080672000,21:17,2023-01-07 00:16:56,华为,积极,0.6198707818984985
A1224154342962068992,00:28,2023-01-07 00:16:09,笑尼玛,消极,0.8134709000587463
A1224153186735437312,04:10,2023-01-07 00:13:51,oolp++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++26-+,积极,0.922704577445984
A1224152976416030976,44:33,2023-01-07 00:13:26,仰望 横着走,消极,0.543667197227478
A1224152605740277248,17:11,2023-01-07 00:12:42,不要因为马斯克讲了一个特斯拉的故事就否定爱迪生的全部,消极,0.6266021132469177
A1224150612665617408,36:50,2023-01-07 00:08:44,可惜了这车不是很安全，其他到也不差,积极,0.9416443705558776
A1224149928280976640,01:33,2023-01-07 00:07:23,这视频应该等几天，加上仰望的发布就圆满了~,积极,0.9880315065383912
A1224149840200962816,00:04,2023-01-07 00:07:12,k“”,积极,0.5982788801193237
A1224149254709464320,07:10,2023-01-07 00:06:02,工业革命的起始国英国能吸血殖民地，但仍然有血汗工厂阶段,积极,0.5557479858398438
A1224149132588116736,02:44,2023-01-07 00:05:48,长兄如父啊！,积极,0.9043430089950562
A1224148793612747008,00:39,2023-01-07 00:05:07,好笑吗？,消极,0.8961230516433716
A1224147826616215552,00:16,2023-01-07 00:03:12,喜欢笑？,积极,0.9181805849075316
A1224147317226027520,34:06,2023-01-07 00:02:11,乌瑟尔,消极,0.7163519859313965
A1224147106806495744,34:33,2023-01-07 00:01:46,比亚迪内部标准就是行业标准,积极,0.9417479038238524
A1225595409632778752,22:07,2023-01-08 23:59:18,现在抢着买也买不到了，时代变了,消极,0.8268387317657471
A1225593155186248192,58:02,2023-01-08 23:54:49,\,积极,0.7584323883056641
A1225592684786722560,11:19,2023-01-08 23:53:53,买BYD的都是根据自己实际需求买的，并不是盲目跟风，毕竟BYD的品牌性还并没到能让人跟风的程度。,积极,0.9989311099052428
A1225592448940616960,55:49,2023-01-08 23:53:25,佩服佩服,积极,0.5791124105453491
A1225591861855723008,05:33,2023-01-08 23:52:15,真寒门少有，都是有背景的成功人士,积极,0.936947464942932
A1225590764885665792,09:21,2023-01-08 23:50:04,说比亚迪不行的，市场选择了比亚迪，说明大多数买车的人选择了比亚迪，他们都是傻的吗？,消极,0.7794556617736816
A1225590348953642240,02:59,2023-01-08 23:49:14,原来是位技术大佬,积极,0.5553497672080994
A1225589537355447552,50:30,2023-01-08 23:47:38,一辆车一定买国产新能源车,积极,0.8264929056167603
A1225589129937715456,00:48,2023-01-08 23:46:49,我打不过但我可以降价啊,消极,0.5753465890884399
A1225589103203127040,55:28,2023-01-08 23:46:46,无论怎么吹，可BYD在很多方言中都是一句脏话啊,消极,0.9967370629310608
A1225585584333094656,26:26,2023-01-08 23:39:46,内部消息,消极,0.8130829930305481
A1225583011093836288,21:33,2023-01-08 23:34:40,还是做成了资本家,消极,0.9197092056274414
A1225581011551953152,40:31,2023-01-08 23:30:41,上海逆子，和中国格格不入,消极,0.9978210926055908
A1225580387053605888,00:58,2023-01-08 23:29:27,文明6,积极,0.6068797707557678
A1225579989089767936,47:29,2023-01-08 23:28:39,魏晓丽 都是搞装修的,积极,0.8194332718849182
A1225579124425611008,00:29,2023-01-08 23:26:56,你只是发展的比较早而已,积极,0.8008933067321777
A1225578850923556096,07:24,2023-01-08 23:26:24,电池厂对工人的健康危害很大大啊 人家自动化可能确实要好得多,消极,0.9905097484588624
A1225576379589245952,39:04,2023-01-08 23:21:29,牛逼,积极,0.7527815699577332
A1225576200685014528,42:00,2023-01-08 23:21:08,牛,积极,0.8432111144065857
A1225575533799109632,50:06,2023-01-08 23:19:48,埃尔法车主占一半光,消极,0.9854633808135986
A1225571047613761792,53:10,2023-01-08 23:10:53,2023年特斯拉又降了,消极,0.8191671371459961
A1225570903463691264,31:29,2023-01-08 23:10:36,牛,积极,0.8432111144065857
A1225570625104850432,05:54,2023-01-08 23:10:03,还得有关系,消极,0.8374574780464172
A1225570569060476928,02:08,2023-01-08 23:09:56,生了8个啊,积极,0.6623330116271973
A1225570464286810624,55:14,2023-01-08 23:09:44,宝藏up,积极,0.7411447167396545
A1225567912388017664,00:29,2023-01-08 23:04:40,马斯克现在还笑的出来吗？仰望,积极,0.9769585728645324
A1225567432500905728,01:33,2023-01-08 23:03:42,高端的买不起,消极,0.9726726412773132
A1225564742114946560,56:41,2023-01-08 22:58:22,比亚迪仰望发布了，大家嘴下留情，这是中国打开高端市场的动力,积极,0.9418761730194092
A1225561226961075456,43:30,2023-01-08 22:51:23,太牛了,积极,0.5273475646972656
A1225559276039546624,35:10,2023-01-08 22:47:30,动了外戚的奶酪,消极,0.894619882106781
A1225558105661096192,33:04,2023-01-08 22:45:11,格局,积极,0.6782364845275879
A1225557846981353472,32:37,2023-01-08 22:44:40,百代都行秦政法,积极,0.8551180362701416
A1225556311170049536,30:21,2023-01-08 22:41:37,太原2011年全部换成了比亚迪电动出租,消极,0.8581576943397522
A1225555683584586240,29:45,2023-01-08 22:40:22,眼光确实毒辣,消极,0.8413658738136292
A1225552128508985344,02:04,2023-01-08 22:33:18,这是巨星开局啊,积极,0.9882153272628784
A1225551678476930304,22:00,2023-01-08 22:32:24,下次一定?,积极,0.6583395004272461
A1225550873640607232,20:34,2023-01-08 22:30:48,确实外戚作乱，经营出了大问题，险些翻车,消极,0.8510738611221313
A1225550611396053760,40:37,2023-01-08 22:30:17,xc90很好看,积极,0.9679209589958192
A1225548216657821952,01:06,2023-01-08 22:25:32,文明6,积极,0.6068797707557678
A1225545329550931712,48:06,2023-01-08 22:19:48,大哥 新能源技术是日本提出来的 它们是最早制作新能源汽车的国家,积极,0.9935211539268494
A1225545046670192128,11:41,2023-01-08 22:19:14,占领空白页面,消极,0.9845294952392578
A1225544908803216128,57:45,2023-01-08 22:18:57,geigeigei,消极,0.787024736404419
A1225544701889833728,00:06,2023-01-08 22:18:33,很棒！,积极,0.9190465211868286
A1225542819285230336,37:31,2023-01-08 22:14:48,中国空间站按键都用的中文，中国车为什么不能用中文,消极,0.624569833278656
A1225542561151051776,13:08,2023-01-08 22:14:18,力帆,积极,0.725886881351471
A1225542122544294656,39:17,2023-01-08 22:13:25,这个转换能力，战争时分分钟成为坦克工厂、火炮工厂,积极,0.6470611095428467
A1225541500126144768,16:38,2023-01-08 22:12:11,23年应该能到全球第六第七,积极,0.6939672231674194
A1225539051248279552,39:20,2023-01-08 22:07:19,海航飞机,消极,0.9706881046295166
A1225538409267920128,04:53,2023-01-08 22:06:03,中南湖大都挺牛的,积极,0.9468206167221068
A1225537779199739904,43:55,2023-01-08 22:04:47,汉dmi车主报到,积极,0.981603503227234
A1225537448411416064,00:23,2023-01-08 22:04:08,半场开香槟,消极,0.7681558728218079
A1225537386612980992,02:51,2023-01-08 22:04:01,大地惊雷配乐,消极,0.8453620672225952
A1225537258476628736,50:48,2023-01-08 22:03:45,感谢奇瑞,积极,0.9950426816940308
A1225537234787280128,31:02,2023-01-08 22:03:43,就这，油价还在涨,消极,0.965514600276947
A1225537227741148672,08:35,2023-01-08 22:03:42,技术出身的，对行业比较了解,积极,0.9942044615745544
A1225536066640169216,38:31,2023-01-08 22:01:23,你当金庸没版权是吧,积极,0.6213857531547546
A1225534269439602432,02:59,2023-01-08 21:57:49,父母不在 长兄如父,消极,0.7037644386291504
A1225533981869727488,44:02,2023-01-08 21:57:15,两田车的价格就是被比亚迪拉下来的,消极,0.95135897397995
A1225532496499161600,46:53,2023-01-08 21:54:18,12月贡献1只海豹,消极,0.8973527550697327
A1225532325900010240,33:50,2023-01-08 21:53:57,小鹏我都不好意思叫这名字,消极,0.8476474285125732
A1225531245480513280,57:35,2023-01-08 21:51:49,谁来搞定光刻机,消极,0.9868309497833252
A1225530217708627200,55:15,2023-01-08 21:49:46,我觉得 看这个比看阿凡达2 有意思多了！！！学习了!!,积极,0.627816915512085
A1225530045339517184,57:35,2023-01-08 21:49:26,下一辆车换唐DMP,积极,0.856209933757782
A1225529933116290816,55:01,2023-01-08 21:49:12,这是有理想的人,积极,0.9638028144836426
A1225529492554943488,54:09,2023-01-08 21:48:20,王传福说我出门要跨LV。。。。。。狗,消极,0.7131500244140625
A1225528734049090816,53:19,2023-01-08 21:46:49,这才是二手车  卖不动的真想和本质！！  之前我还困惑！！,消极,0.968741774559021
A1225526524858402560,52:56,2023-01-08 21:42:26,目前二手车卖不动了。。。。因为现在汽车价格降价太凶了。。。。,积极,0.7221661806106567
A1225526122230578944,02:03,2023-01-08 21:41:38,土房靠谱   瓦房不能有,消极,0.9590694904327391
A1225524922978297088,50:07,2023-01-08 21:39:15,比亚迪是我春招里，唯一一个给我offer且愿意等我三个月考虑的企业，我永远吹BYD,积极,0.97041118144989
A1225524635693587712,52:15,2023-01-08 21:38:41,氢能源这玩意是他们的专利,消极,0.6856445074081421
A1225524577032404992,53:43,2023-01-08 21:38:34,这特么  降价20多W，这利润得多狠~,消极,0.8022521734237671
A1225524477098494720,47:38,2023-01-08 21:38:22,想起来了技术爆炸,积极,0.6415558457374573
A1225523411645096448,44:27,2023-01-08 21:36:15,2019年5月提了唐DM，现在10万公里了，稳稳的,积极,0.999133050441742
A1225523077048309504,51:30,2023-01-08 21:35:35,革他们的命就是石墨烯电池技术!!~~充电5分钟，能跑2000里！！！还要啥汽油车？！！！你说这帮人会不会搞死研究石墨烯电池的公司和研究人员？！！！,消极,0.644170880317688
A1225523016843168256,50:38,2023-01-08 21:35:28,市场换技术，好像就长安···········真在搞了，其他的差不多是半推半就投了,消极,0.9330921769142152
A1225522785678401024,12:29,2023-01-08 21:35:00,←没有特斯拉，就没有宇宙和韩国,消极,0.6210420727729797
A1225522310279250176,51:18,2023-01-08 21:34:03,过去式石化时代，现在要开始向电磁技术时代前进了。。。什么元宇宙都是虚的，电磁技术才是未来人类文明的新时代,积极,0.9114322066307068
A1225522171028488448,37:29,2023-01-08 21:33:47,可以用繁体啊,积极,0.967195451259613
A1225521298663382272,50:50,2023-01-08 21:32:03,如果解决不了城市家庭充电问题，或者快充问题。还是会遇到瓶颈，这个普通220就可以充电。。。另外电桩2000-4000内就可以安装,积极,0.9919596314430236
A1225520556405696256,50:31,2023-01-08 21:30:34,发动起变速器 材料 ，装配技术高，我不玩了，我直接掀桌子了。。,消极,0.9841708540916444
A1225520196090091264,25:49,2023-01-08 21:29:51,说抄特斯拉的一看就没读过书。等人家火了才炒，真觉得来得及吗，比亚迪能有现在的电车市场，离不开早年的布局,积极,0.8714605569839478
A1225520072207319808,50:14,2023-01-08 21:29:37,全县人民得给县长立碑 祭拜！！！这是历史性的时刻！！！不仅县里经济，周边都会被带动起来！~！！,积极,0.9654369354248048
A1225519883597403904,52:24,2023-01-08 21:29:14,哈哈哈哈哈 哪几个冤大种买的,积极,0.8293771743774414
A1225519699559884032,56:34,2023-01-08 21:28:52,新手保护期已过，接下来自由搏击,积极,0.9837905764579772
A1225519201612322560,49:26,2023-01-08 21:27:53,厉害！！！,积极,0.8114578723907471
A1225519143252408064,56:13,2023-01-08 21:27:46,哈哈哈真正的懂王,积极,0.9601205587387084
A1225518899420838912,56:01,2023-01-08 21:27:17,一言堂效率很高，但对掌门人的要求也是最高的,积极,0.9690759181976318
A1225518662476167680,00:41,2023-01-08 21:26:49,半场开香槟是吧？,消极,0.951474130153656
A1225518316211579904,47:40,2023-01-08 21:26:07,岚图汽车，烧油的？,消极,0.9968706965446472
A1225518237098698752,50:49,2023-01-08 21:25:58,Now the table turns！,消极,0.943575382232666
A1225518060308450560,47:24,2023-01-08 21:25:37,未来石墨烯电池技术突破后，人类科技要上天！！电磁时代就来临了，人类的划时代里程碑,积极,0.9877400994300842
A1225517779516710144,54:29,2023-01-08 21:25:03,哈哈哈爱好在公司开会,积极,0.9988721013069152
A1225517575975709184,47:20,2023-01-08 21:24:39,厚积薄发！！！,积极,0.9410240054130554
A1225517521818771456,31:53,2023-01-08 21:24:33,灯塔大电动,积极,0.9842517971992492
A1225517152451566336,46:43,2023-01-08 21:23:49,是的，2022.10当时在做二手车这块，惊呆了。。,积极,0.9191582798957824
A1225516362034688256,46:43,2023-01-08 21:22:14,我是比亚迪忠实客户  S6   唐2DMI,积极,0.990867018699646
A1225516125467675648,51:59,2023-01-08 21:21:46,诺基亚CEO当年也是这么说苹果的,消极,0.5251789093017578
A1225515706473599232,46:39,2023-01-08 21:20:56,S6   唐二 DMI,积极,0.6913264989852905
A1225515260333560320,33:19,2023-01-08 21:20:03,格局,积极,0.6782364845275879
A1225514779808963584,45:52,2023-01-08 21:19:06,唐真不错啊,消极,0.6677039861679077
A1225514377684502272,45:27,2023-01-08 21:18:18,鲶鱼这个词用得好,积极,0.9185189008712769
A1225513983050621184,33:13,2023-01-08 21:17:31,真·格局,积极,0.6864120960235596
A1225513900574183680,46:01,2023-01-08 21:17:21,燃啊,积极,0.9221466779708862
A1225513880810376960,44:28,2023-01-08 21:17:19,掌握核心科技,积极,0.924498975276947
A1225513352647053568,57:19,2023-01-08 21:16:16,秦汉唐宋元，比亚迪王朝系列有心了,积极,0.9984908103942872
A1225513116868276736,49:37,2023-01-08 21:15:47,这几个小朋友闯红灯了吧hhh,积极,0.9359934329986572
A1225512654270339328,43:16,2023-01-08 21:14:52,牛皮,消极,0.8761909008026123
A1225512158696468736,42:18,2023-01-08 21:13:53,牛皮,消极,0.8761909008026123
A1225512127910059008,00:13,2023-01-08 21:13:50,全视频都是宝藏,消极,0.533320963382721
A1225511767980173824,47:46,2023-01-08 21:13:07,有竞争才有进步,积极,0.8843944668769836
A1225511448659544064,18:48,2023-01-08 21:12:29,全都长得很像丰田www,消极,0.5302607417106628
A1225511287816314880,26:26,2023-01-08 21:12:09,比亚迪的特长是电池技术,积极,0.9591203927993774
A1225511142643141376,40:34,2023-01-08 21:11:52,这个时代，颜值就有很关键了。。。。,积极,0.9459062814712524
A1225510943841191936,56:30,2023-01-08 21:11:28,新势力给我杀,消极,0.9906209707260132
A1225510890850486272,46:28,2023-01-08 21:11:22,我家的宋买的是真的香,积极,0.97995924949646
A1225510419116958720,01:06,2023-01-08 21:10:26,力压特斯拉？纯电动还是加上混动，比亚迪多少车型特斯拉多少车型,积极,0.992314636707306
A1225510317421948416,26:35,2023-01-08 21:10:14,钱老无双！,积极,0.9135961532592772
A1225509532332008960,44:38,2023-01-08 21:08:40,21年我家换车，我爸妈想买油车，我硬拉着他们买比亚迪新能源！,积极,0.9912102222442628
A1225508413686010880,50:30,2023-01-08 21:06:27,奇瑞也是好样的,积极,0.9934685230255128
A1225508194760312576,01:06,2023-01-08 21:06:01,从水下第一个生命的萌芽到比亚迪超越特斯拉,积极,0.9653655886650084
A1225508068578842368,22:07,2023-01-08 21:05:46,管理现在依然是问题,消极,0.7867478728294373
A1225507931475542784,21:11,2023-01-08 21:05:29,比亚迪给经销商定业绩指标，指标太高了~~~,消极,0.7948136329650879
A1225506324570221056,10:51,2023-01-08 21:02:18,这时候马斯克还在生儿子呢,积极,0.9761492609977722
A1225505869438335232,39:42,2023-01-08 21:01:24,宁王,积极,0.7438613772392273
A1225505484484927744,48:30,2023-01-08 21:00:38,支持实业,积极,0.665682315826416
A1225505279123582464,13:12,2023-01-08 21:00:13,“”,消极,0.5393460392951965
A1225503838866419968,39:00,2023-01-08 20:57:21,国家需要什么它就造什么,积极,0.532497763633728
A1225503676958072064,38:55,2023-01-08 20:57:02,牛逼啊,消极,0.8515328168869019
A1225503618128587776,33:15,2023-01-08 20:56:55,哈哈哈，意思是特斯拉别托后腿啊,积极,0.9982445240020752
A1225502723298965504,50:56,2023-01-08 20:55:08,核心技术买不来的,消极,0.9955086708068848
A1225502221366487040,13:57,2023-01-08 20:54:09,日本战败后东芝等企业重新崛起的那几年把美国货仿制了一个全胡，把美国人气的各种立法打击,消极,0.9485907554626464
A1225502181755927552,45:29,2023-01-08 20:54:04,我就是油价上涨后选择了秦DMI,积极,0.9579310417175292
A1225501085163469568,47:41,2023-01-08 20:51:53,中国加油,积极,0.9162456393241882
A1225500158926622208,40:28,2023-01-08 20:50:03,石墨烯要是真能突破了，电磁时代就真正来临了！！那是人类科技的巨大转折,积极,0.9107191562652588
A1225499997496589312,35:27,2023-01-08 20:49:44,王传福和任正非一个级别,消极,0.6197248697280884
A1225499800749766912,09:58,2023-01-08 20:49:20,驱逐舰车主路过,积极,0.970401406288147
A1225499507375123712,39:13,2023-01-08 20:48:45,搞金融的，就想着怎么冲股民 基民身上搞钱,积极,0.6838805079460144
A1225499197583978752,43:56,2023-01-08 20:48:08,dmi吹爆,消极,0.9980554580688475
A1225499005602281472,38:55,2023-01-08 20:47:45,打仗时候，就能立刻转型搞起来！！！,积极,0.9385187029838562
A1225498884932176128,43:18,2023-01-08 20:47:31,汉,积极,0.5518440008163452
A1225498740908200448,38:47,2023-01-08 20:47:14,厉害的，这个真的是国家的栋梁。。。,积极,0.9907559752464294
A1225498090933427200,38:53,2023-01-08 20:45:56,这里真伪比亚迪点赞 ！！！当初我以为疫情结束不远。。。哪曾想。。。。。。55555,消极,0.5193328261375427
A1225497799219929856,06:07,2023-01-08 20:45:21,Be Your Dad,消极,0.8836325407028198
A1225497570361561856,38:22,2023-01-08 20:44:54,俞敏洪老师也可以的,积极,0.9863302111625672
A1225497037701724160,37:20,2023-01-08 20:43:51,中文多和谐，那个自动挡S  P  N  我就没搞明白过,积极,0.8358875513076782
A1225496592862249472,37:35,2023-01-08 20:42:58,就得这么干！！！！,消极,0.9941779375076294
A1225496346472029696,08:24,2023-01-08 20:42:28,.,消极,0.5287522673606873
A1225496273583707904,39:20,2023-01-08 20:42:20,我也是,消极,0.6145645380020142
A1225496089176702976,44:21,2023-01-08 20:41:58,刚贡献一台唐DMI,积极,0.9553170800209044
