弹幕id,弹幕所处位置,弹幕发送时间,弹幕内容,态度,得分
A1225217565648218880,03:19,2023-01-08 11:28:35,坦克本来就是两条裤带分开控制的 一直都可以原地掉头,积极,0.6035674810409546
A1225217026721893888,02:39,2023-01-08 11:27:31,？？,消极,0.8387405276298523
A1225216676044286976,01:59,2023-01-08 11:26:49,我还以为直接打洞过哟,消极,0.856259822845459
A1225216522180521728,02:00,2023-01-08 11:26:31,一千多马力 基本上跟中型坦克差不多了哦,积极,0.8133388161659241
A1225216060286902784,03:56,2023-01-08 11:25:36,牛逼,积极,0.7527815699577332
A1225215079054654208,00:08,2023-01-08 11:23:39,自然选择，前进四！,积极,0.9949038028717041
A1225214166701379328,00:16,2023-01-08 11:21:50,？,积极,0.5104345679283142
A1225214107310156288,03:49,2023-01-08 11:21:43,？？？？？？,消极,0.9863172173500061
A1225213879307727872,01:44,2023-01-08 11:21:16,爆发最高扭矩,积极,0.6376252770423889
A1225213076307993600,01:23,2023-01-08 11:19:40,这是章北海转主题曲？,积极,0.7390664219856262
A1225212790961162240,02:09,2023-01-08 11:19:06,有混动，,积极,0.9752907156944275
A1225212387729433856,02:41,2023-01-08 11:18:18,卧槽,积极,0.8259747624397278
A1225211664052650240,02:41,2023-01-08 11:16:52,震惊到了,积极,0.9295346736907959
A1225210870095848704,04:50,2023-01-08 11:15:17,这是史上最牛的suv吗,积极,0.8541226983070374
A1225209900305533184,00:51,2023-01-08 11:13:21,原地转弯,消极,0.9186866879463196
A1225209615395201536,05:00,2023-01-08 11:12:47,就怕容易坏,积极,0.609301745891571
A1225208388435420928,02:57,2023-01-08 11:10:21,圆规是吧,积极,0.5680413842201233
A1225208033463092224,00:27,2023-01-08 11:09:39,这技术可以拍好莱坞大片啦,积极,0.9626079797744751
A1225207871672062976,00:35,2023-01-08 11:09:19,重新定义什么是豪车,积极,0.8058416843414307
A1225207532637686272,02:47,2023-01-08 11:08:39,握草,积极,0.632830798625946
A1225206810001180928,01:33,2023-01-08 11:07:13,看注,积极,0.8024318218231201
A1225204814879691264,05:15,2023-01-08 11:03:15,赞赞赞,积极,0.9959190487861633
A1225203623890682880,04:25,2023-01-08 11:00:53,可惜，已买宝马X5和汉,积极,0.8604678511619568
A1225202476949567744,02:05,2023-01-08 10:58:36,不是吧？现在还有人觉得路虎很牛吗？真的没开过车吧？,消极,0.6229744553565979
A1225201762349178624,00:14,2023-01-08 10:57:11,路虎卫士,消极,0.5734715461730957
A1225201681676276480,01:02,2023-01-08 10:57:02,电车，要啥排气管,消极,0.9904822111129761
A1225201229160902400,04:46,2023-01-08 10:56:08,一百万买条命，值得！！！！路虎靠边站,积极,0.995815098285675
A1225200452334018304,03:05,2023-01-08 10:54:35,什么麦克纳姆轮,消极,0.9459330439567566
A1225200161056380160,00:22,2023-01-08 10:54:00,真*车船税,消极,0.9966506361961365
A1225199117681069824,00:48,2023-01-08 10:51:56,这是自杀去？？,消极,0.9978321194648743
A1225197331612275200,02:48,2023-01-08 10:48:23,？？,消极,0.8387405276298523
A1225196185376144896,00:09,2023-01-08 10:46:06,夜航星，太符合比亚迪的崛起了！,积极,0.9810536503791809
A1225195643984115200,02:10,2023-01-08 10:45:02,牛逼！,积极,0.5775688886642456
A1225195077224456704,02:59,2023-01-08 10:43:54,除了伤胎，毫无槽点,消极,0.9990842342376709
A1225194817001455872,00:31,2023-01-08 10:43:23,泡水车,消极,0.9993757605552673
A1225192762346081024,00:45,2023-01-08 10:39:18,007,消极,0.8433206081390381
A1225192354097810944,03:19,2023-01-08 10:38:30,这车是给百姓开的？军车技术下放吧,消极,0.9973642230033875
A1225191960605046528,00:37,2023-01-08 10:37:43,电车涉水？,消极,0.9741307497024536
A1225191097484244224,03:50,2023-01-08 10:36:00,woc,积极,0.5220860838890076
A1225190568892995840,04:20,2023-01-08 10:34:57,兄弟，军工达不到这水平,消极,0.9922459721565247
A1225190106160548352,00:27,2023-01-08 10:34:02,bgm：夜航星（三体）,积极,0.646644651889801
A1225186878517785856,01:21,2023-01-08 10:27:37,沙漠难道有加油站？？,消极,0.9568716883659363
A1225186765355347968,01:12,2023-01-08 10:27:23,要加个螺旋桨·完美~~,积极,0.912589967250824
A1225186623386396928,02:46,2023-01-08 10:27:06,厉害了,消极,0.5525858402252197
A1225184961771081472,02:08,2023-01-08 10:23:48,花百万买车的人不在乎能耗,消极,0.5256568193435669
A1225184718853695232,02:50,2023-01-08 10:23:19,我的妈呀,消极,0.8554336428642273
A1225184456575488000,03:19,2023-01-08 10:22:48,让友商仰望,积极,0.9571529626846313
A1225184033370338304,00:40,2023-01-08 10:21:58,都说了是应急避险的，没人真想用到这个功能吧,积极,0.5547002553939819
A1225183873492050688,02:05,2023-01-08 10:21:39,好多喷子啊，见不得国产厉害,消极,0.6484545469284058
A1225183764011841024,00:29,2023-01-08 10:21:26,开湖里钓鱼不美滋滋,消极,0.9384869337081909
A1225183541965435392,04:00,2023-01-08 10:20:59,这个爆胎不转向就很牛了,消极,0.983389675617218
A1225183379428092672,00:51,2023-01-08 10:20:40,一车两用,积极,0.9716945290565491
A1225182693063443968,02:38,2023-01-08 10:19:18,原地转向技术，快让军方前来采购,消极,0.6322585344314575
A1225181903419015424,04:20,2023-01-08 10:17:44,真是让别人仰望,消极,0.8239014744758606
A1225181904677139200,03:05,2023-01-08 10:17:44,人家都明说反向驱动了还轮胎轮胎的,消极,0.9438382387161255
A1225181666373453056,01:05,2023-01-08 10:17:16,电车哪来的排气管，前面文盲吗,消极,0.9971402883529663
A1225181348378169344,02:45,2023-01-08 10:16:38,只要是四电机技术就可以实现,积极,0.912171483039856
A1225180902255006208,02:44,2023-01-08 10:15:44,这合理吗？这很合理,积极,0.5744286775588989
A1225180318198206464,02:20,2023-01-08 10:14:35,中国车需要对标？要的是超越！,积极,0.8845469355583191
A1225179836583357952,00:45,2023-01-08 10:13:37,这车船使用税没白交,积极,0.8688992261886597
A1225179485343815936,05:13,2023-01-08 10:12:56,Be Your Dad,消极,0.8836325407028198
A1225179438527054080,00:57,2023-01-08 10:12:50,太牛逼了，还有谁...,消极,0.5700507760047913
A1225177040467509504,00:49,2023-01-08 10:08:04,发动秘籍seaways,消极,0.535785973072052
A1225175679684310784,03:06,2023-01-08 10:05:22,废胎,消极,0.999360978603363
A1225172720845971456,03:59,2023-01-08 09:59:29,握草握草，果然仰望,积极,0.9935111403465271
A1225172002823178752,02:53,2023-01-08 09:58:04,这个牛壁了,消极,0.9860329031944275
A1225171917175115008,03:30,2023-01-08 09:57:53,奔驰宝马有这技术敢卖500W，劳斯莱斯敢卖1000W  所以别跪了，站起来！！！,消极,0.8234666585922241
A1225171332363230208,04:32,2023-01-08 09:56:44,所以啊，还得是科技创新才能让我们强大，娱乐至死,消极,0.8829901814460754
A1225167744581078528,02:41,2023-01-08 09:49:36,握草nb呀,积极,0.9900480508804321
A1225166269410481664,00:33,2023-01-08 09:46:40,这个车涉水多少。。,消极,0.9882192611694336
A1225166256500894464,04:11,2023-01-08 09:46:39,感动,积极,0.9874297976493835
A1225163997003650560,02:26,2023-01-08 09:42:09,原地掉头扣三分罚二百,消极,0.9798199534416199
A1225163974010917632,01:48,2023-01-08 09:42:06,垂直爬坡,积极,0.7255969047546387
A1225163647601639680,00:11,2023-01-08 09:41:28,请继续涨价,消极,0.9728307723999023
A1225163511336904192,03:58,2023-01-08 09:41:11,牛逼0,消极,0.995284378528595
A1225163473001365248,00:56,2023-01-08 09:41:07,排气管不会进水吗？？？？？？,积极,0.5877857804298401
A1225162347107081984,00:56,2023-01-08 09:38:52,买车！登录台湾！,积极,0.938129723072052
A1225162212067362816,02:35,2023-01-08 09:38:36,卧槽卧槽卧槽,积极,0.59014892578125
A1225161272299973376,00:50,2023-01-08 09:36:44,未来军车预定,积极,0.9514269828796387
A1225161232319925504,00:29,2023-01-08 09:36:40,仰望四驱叫做易四方,积极,0.947576105594635
A1225160685911446528,01:24,2023-01-08 09:35:34,俊俊树,积极,0.6984676718711853
A1225160540343684352,01:55,2023-01-08 09:35:17,帅,积极,0.6297223567962646
A1225158008964060672,00:18,2023-01-08 09:30:15,前进四,积极,0.9321883320808411
A1225157505143917824,01:38,2023-01-08 09:29:15,三缸奇骏前来应战,积极,0.9903823733329773
A1225154065747672832,02:08,2023-01-08 09:22:25,这是对标库里南,积极,0.5527564287185669
A1225152833335412480,03:13,2023-01-08 09:19:58,这技术可以给军用啊,消极,0.8166704177856445
A1225152135201836288,04:05,2023-01-08 09:18:35,前面说原地转弯费胎的，现在又要叫了，压坏钢线直接换胎了。。。,消极,0.9923709630966187
A1225152075181099008,01:42,2023-01-08 09:18:28,太好玩啦,积极,0.7812755107879639
A1225151793298978816,03:56,2023-01-08 09:17:54,牛壁啊,消极,0.9597370028495789
A1225151262392567808,01:30,2023-01-08 09:16:51,福特电马,积极,0.7711204886436462
A1225150989670212608,05:07,2023-01-08 09:16:19,赶紧出轿车,消极,0.7355679273605347
A1225150208304751104,03:47,2023-01-08 09:14:45,仰望吧 垃圾车们,消极,0.9968811273574829
A1225149956873211648,05:27,2023-01-08 09:14:15,仰望U9，帅我一脸,积极,0.9950658082962036
A1225149810366107392,00:16,2023-01-08 09:13:58,这车这么难看,消极,0.9994161128997803
A1225149621463281408,03:00,2023-01-08 09:13:35,有动力了  赶紧赚钱,积极,0.8865295052528381
A1225148768425394688,00:48,2023-01-08 09:11:54,水陆两栖,消极,0.5435414910316467
A1225144692736672512,03:45,2023-01-08 09:03:48,所以油车以后的命运只能是古董车,消极,0.9866820573806763
A1225144380789424896,03:39,2023-01-08 09:03:11,爆胎一样稳定，很离谱，还是高速状态,积极,0.7339268922805786
A1225143988177457408,03:18,2023-01-08 09:02:24,这也才是最难的,积极,0.5630161762237549
A1225143524144657152,02:31,2023-01-08 09:01:29,据说180w,积极,0.7599307894706726
A1225142849558192640,01:20,2023-01-08 09:00:08,有混动版,积极,0.9053857326507568
A1225142239563781120,03:12,2023-01-08 08:58:55,花100万买车的人会在乎上不上台只会在乎好不好玩。,消极,0.7432259321212769
A1225141349104585216,01:56,2023-01-08 08:57:09,1100的马力扭矩最高只有四百多，唐的总扭六百多,消极,0.9597848653793335
A1225139741159078912,04:07,2023-01-08 08:53:58,用上一次省下的可不是这台车有可能是你的命,消极,0.9868100881576538
A1225138642033828352,02:19,2023-01-08 08:51:47,谐音 仰望你爸,积极,0.7873464822769165
A1225135551896965120,03:54,2023-01-08 08:45:38,厉害厉害厉害,积极,0.8952231407165527
A1225134263473634304,04:30,2023-01-08 08:43:05,地平线wc,积极,0.7741621136665344
A1225133222875604736,04:46,2023-01-08 08:41:01,某种程度上 比亚迪比华为更伟大 华为是在别人的赛道做到领先 比亚迪是开创了自己的赛道 ,积极,0.9890565276145935
A1225131505668798208,02:07,2023-01-08 08:37:36,实话实说 大G没那个标 论技术 就是个弟弟,消极,0.9627048969268799
A1225127458668714240,02:16,2023-01-08 08:29:33,沙漠不有太阳能么,消极,0.6539348363876343
A1225125667759336960,04:15,2023-01-08 08:26:00,150万起步,积极,0.9572656750679016
A1225125622737972224,03:05,2023-01-08 08:25:55,能飞吗,消极,0.824114978313446
A1225125340821818368,02:35,2023-01-08 08:25:21,卧槽,积极,0.8259747624397278
A1225124897559571456,05:16,2023-01-08 08:24:28,十几万，你说吧,消极,0.983996570110321
A1225123883913642752,01:39,2023-01-08 08:22:27,7200干他！,消极,0.9880859851837158
A1225123200862951680,01:05,2023-01-08 08:21:06,水路两栖的话，说啥也得加个螺旋桨,消极,0.9134004712104797
A1225121537435394304,04:51,2023-01-08 08:17:48,这技术很强 比前3个厉害太多,积极,0.9536165595054626
A1225117967571174912,00:11,2023-01-08 08:10:42,前进四,积极,0.9321883320808411
A1225114842268979712,03:15,2023-01-08 08:04:29,帅吧,积极,0.7541560530662537
A1225114759431486976,02:34,2023-01-08 08:04:20,这车窗……像运送犯人的，有没有,消极,0.9943102598190308
A1225114442367255040,05:14,2023-01-08 08:03:42,合资车卖百万因为有税，你卖百万。。,消极,0.9614596962928772
A1225113900941343744,04:00,2023-01-08 08:02:37,这不是实物？,消极,0.9979041814804077
A1225113717348513792,03:46,2023-01-08 08:02:15,你100w就不爆胎了？,消极,0.9607264399528503
A1225113711165921792,01:03,2023-01-08 08:02:15,沉到底了怎么办？,消极,0.9994450211524963
A1225113548267478784,00:06,2023-01-08 08:01:55,从售价上来看，普通老百姓也只能仰望了。,消极,0.9902207851409912
A1225111751025411072,01:07,2023-01-08 07:58:21,三缸大佐狂喜,积极,0.9175024032592773
A1225111588831718656,01:31,2023-01-08 07:58:02,都不知道混动的吗？,消极,0.8521722555160522
A1225110986185713664,02:04,2023-01-08 07:56:50,这不参加达喀尔,积极,0.5764479041099548
A1225110919479132928,03:14,2023-01-08 07:56:42,车型圆规,积极,0.7249614000320435
A1225109315418013952,00:40,2023-01-08 07:53:31,看看俯瞰镜头车外的浑水，明显是在浅滩，然后其它镜头在刻意说明水深，车子是漂浮状态,消极,0.9098467826843262
A1225106720846631936,00:53,2023-01-08 07:48:21,这。。。。加个螺旋桨成两栖了吧？,消极,0.9963759779930115
A1225099302959972608,00:40,2023-01-08 07:33:37,车船税不白交,消极,0.9302964806556702
A1225097553775756544,05:07,2023-01-08 07:30:09,百万级别的 买不起,消极,0.991603434085846
A1225095385060981248,01:40,2023-01-08 07:25:50,起飞是吧,消极,0.8126462697982788
A1225089837900969728,00:10,2023-01-08 07:14:49,《我的三体》前进四,积极,0.8213279843330383
A1225086955785008896,03:50,2023-01-08 07:09:05,握草,积极,0.632830798625946
A1225077899569348352,00:53,2023-01-08 06:51:06,再也不用担心找不到停车位了,积极,0.9775252938270569
A1225003366308926208,01:41,2023-01-08 04:23:00,我的天啊,消极,0.6147392988204956
A1224995182735398656,04:21,2023-01-08 04:06:45,持续超神,积极,0.9424285292625427
A1224994588998245888,03:16,2023-01-08 04:05:34,爆胎稳行和冰雪路面才是把易四方发挥到极致的项目,积极,0.9590515494346619
A1224994086377831936,02:55,2023-01-08 04:04:34,你想要多少度,积极,0.5605881810188293
A1224993868794174976,02:41,2023-01-08 04:04:08,要90度就90度，要60度就tm60度,消极,0.9926968216896057
A1224993508688224512,02:27,2023-01-08 04:03:25,什么魔鬼路面，都能磨土豆丝了,消极,0.9976319074630737
A1224993042441095168,01:57,2023-01-08 04:02:30,沙漠到底有什么好玩的，踩电门不就上来了吗,积极,0.9039719104766846
A1224993047860150272,01:47,2023-01-08 04:02:30,震撼,积极,0.8180632591247559
A1224989970709032448,05:06,2023-01-08 03:56:24,牛逼了,积极,0.5530151128768921
A1224986089752694528,00:39,2023-01-08 03:48:41,比亚迪让我第一次觉得内饰和外观已经不重要了,积极,0.983018159866333
A1224984064012950016,00:00,2023-01-08 03:44:39,除了不能飞哪里都能去了,消极,0.9966818690299988
A1224982286894953728,03:30,2023-01-08 03:41:08,前面那个骂国企的是nc吗？,积极,0.6030737161636353
A1224963085690042112,00:10,2023-01-08 03:02:59,刷路虎的什么成分应该都懂,消极,0.5774011015892029
A1224958627203585536,05:33,2023-01-08 02:54:07,和沃尔沃对着卷！,消极,0.9954603314399719
A1226320149989126400,00:08,2023-01-09 23:59:13,遥遥领先,积极,0.9838532209396362
A1226319667711350016,01:56,2023-01-09 23:58:16,卧槽,积极,0.8259747624397278
A1226319561679481088,01:56,2023-01-09 23:58:03,特么的，真力大飞砖,消极,0.9963184595108032
A1226319166357893120,00:01,2023-01-09 23:57:16,比亚迪应届生路过,积极,0.9632339477539062
A1226318598910340352,03:16,2023-01-09 23:56:08,这掉头不是很损耗轮胎？,消极,0.9745075702667236
A1226318190091589120,03:26,2023-01-09 23:55:20,说费轮胎的笑死啦，这个是四驱变角连动，不是摩擦轮胎调头，懂了没？,消极,0.7900390625
A1226316881099680000,02:44,2023-01-09 23:52:44,说费轮胎的笑死啦，这个是四驱变角连动，不是摩擦轮胎调头，懂了没？,消极,0.7900390625
A1226315960760290048,02:49,2023-01-09 23:50:54,？？？,消极,0.9163351058959961
A1226315865952431104,04:44,2023-01-09 23:50:43,干汽车行业10几年了，第一次心动了,积极,0.9945650100708008
A1226315220734102528,01:52,2023-01-09 23:49:26,甚至还有余力,消极,0.9188149571418762
A1226314982103595520,00:20,2023-01-09 23:48:57,仰望u8，进入深海模式!,积极,0.9462155699729919
A1226313781131422720,04:08,2023-01-09 23:46:34,为什么logo设计的还是这么难看…,消极,0.7119911313056946
A1226312633570073600,04:49,2023-01-09 23:44:17,性能和价格都让我仰望,消极,0.9965497255325317
A1226312571913832192,02:13,2023-01-09 23:44:10,勁！！,积极,0.6866869926452637
A1226311457915000064,00:11,2023-01-09 23:41:57,牛,积极,0.8432111144065857
A1226309932245416704,03:58,2023-01-09 23:38:55,120km/h时速 转向轮失压 连个锥桶都没碰,消极,0.9926230907440186
A1226308083563822336,02:34,2023-01-09 23:35:15,牛b,积极,0.9022136330604553
A1226305447167228416,00:47,2023-01-09 23:30:01,这是船吗？为什么不直接造游艇呢？,消极,0.9868367910385132
A1226303923426652160,05:34,2023-01-09 23:26:59,牛逼,积极,0.7527815699577332
A1226303173334192384,04:09,2023-01-09 23:25:30,太厉害了,消极,0.870591402053833
A1226302805082566656,02:18,2023-01-09 23:24:46,坦克,积极,0.7831171154975891
A1226302442124290560,02:50,2023-01-09 23:24:02,四驱,消极,0.6584089398384094
A1226302053622914560,02:07,2023-01-09 23:23:16,牛逼,积极,0.7527815699577332
A1226302019027972352,00:44,2023-01-09 23:23:12,简直是两个涡轮,消极,0.9983776807785034
A1226301794691416832,03:52,2023-01-09 23:22:45,这爆的还是司机位置的,消极,0.9884440302848816
A1226298783517059072,01:01,2023-01-09 23:16:46,TIPS：没发布的新车，车身贴的都是伪装膜,消极,0.9525267481803894
A1226298267885818880,05:00,2023-01-09 23:15:45,以前瞧不起BYD现在买不起BYD,消极,0.9827338457107544
A1226297738950521088,03:58,2023-01-09 23:14:42,卧槽卧槽卧槽,积极,0.59014892578125
A1226297255464948224,00:36,2023-01-09 23:13:44,牛！,积极,0.774348795413971
A1226296662247564288,00:08,2023-01-09 23:12:33,卧槽。这BGM！！！梦回我体！！！,消极,0.6834943890571594
A1226296453966980352,02:00,2023-01-09 23:12:09,两岸猿声啼不住，轻舟已过万重山,消极,0.8819042444229126
A1226296082192140032,05:17,2023-01-09 23:11:24,从今天起，王传福就是我的偶像，梅西来了都得靠边站,积极,0.9021520018577576
A1226295232736594432,04:16,2023-01-09 23:09:43,这还仅仅是品牌发布会。等到新车发布会的时候，肯定还会有更多厉害功能放出来。,积极,0.9849393367767334
A1226294172777250305,04:21,2023-01-09 23:07:37,它真的值百万吗,积极,0.6651453375816345
A1226294149347577600,04:13,2023-01-09 23:07:34,没有感情，全是技术，这个太工程太正确了,消极,0.9987339377403259
A1226293614850622720,00:45,2023-01-09 23:06:30,这是吧GTA玩的透透的,消极,0.9980031847953796
A1226293570533596672,03:37,2023-01-09 23:06:25,懂什么！缺钙跪着，所以才仰望,消极,0.9787631630897522
A1226292898581255936,01:10,2023-01-09 23:05:05,百万U8过台海,积极,0.8856102824211121
A1226292381314307072,01:41,2023-01-09 23:04:03,陆巡 揽胜照样冲上去，不就是豁车么，不就是修个一百来万么,消极,0.9894687533378601
A1226291798029524992,04:17,2023-01-09 23:02:54,便宜点，我换车，绝对换,积极,0.9772207736968994
A1226291465270121472,03:00,2023-01-09 23:02:14,原地画圆,消极,0.9229252338409424
A1226291034808550656,03:05,2023-01-09 23:01:23,易四方太猛了,消极,0.8010098934173584
A1226290066293331200,02:43,2023-01-09 22:59:27,毫无疑问，这是一辆好车,积极,0.9756994247436523
A1226289302686756096,00:05,2023-01-09 22:57:56,这是救命的技能，不是通勤的方式,积极,0.9687971472740173
A1226287064799400960,05:20,2023-01-09 22:53:29,这个中国鼎造型的前脸确实很气派。,积极,0.9905115962028503
A1226286775157143296,05:05,2023-01-09 22:52:55,说实话，我以前开桑塔纳雪地都跑90。后来在路上旋转了十几圈。,消极,0.728225827217102
A1226286681322308352,02:49,2023-01-09 22:52:44,这花纹真的不是扑克牌背面吗,消极,0.7475121021270752
A1226286502879780096,03:08,2023-01-09 22:52:22,好家伙,积极,0.9276788830757141
A1226286207542382080,04:48,2023-01-09 22:51:47,这妥妥的开挂。,消极,0.947119951248169
A1226285994781898752,04:30,2023-01-09 22:51:22,友商说我有冰箱，彩电，按摩椅。,积极,0.6874556541442871
A1226285420422124288,03:53,2023-01-09 22:50:13,每秒调整1000次。,积极,0.7975366711616516
A1226284886957404416,03:51,2023-01-09 22:49:10,卧槽,积极,0.8259747624397278
A1226284856883886592,02:51,2023-01-09 22:49:06,奔驰大g在土路上那个就是失控转圈。,消极,0.9760890603065491
A1226284682384003584,02:38,2023-01-09 22:48:45, 水泥地可控的原地掉头。,消极,0.9899660348892212
A1226284319711347712,02:01,2023-01-09 22:48:02,动力大，就是可以为所欲为。,积极,0.9875984787940979
A1226284015414187008,04:19,2023-01-09 22:47:26,希望价格实惠一点,消极,0.6753226518630981
A1226283706914826240,00:55,2023-01-09 22:46:49,严禁横渡台湾海峡,消极,0.9774027466773987
A1226283200771556096,00:09,2023-01-09 22:45:49,好像是能飞的，带个大疆的无人机,积极,0.8709771037101746
A1226277789691535104,03:23,2023-01-09 22:35:04,买这车的人在乎轮胎多少钱吗,消极,0.9937407374382019
A1226277176669077504,00:40,2023-01-09 22:33:51,这是车？,消极,0.9991534948348999
A1226276815547421440,01:00,2023-01-09 22:33:07,侠盗飞车诚不欺我,消极,0.8130651712417603
A1226276004411030016,00:48,2023-01-09 22:31:31,这个内涝的时候真的有用,积极,0.7722466588020325
A1226274950290283520,04:40,2023-01-09 22:29:25,想知道军车有这个技术么,积极,0.8682198524475098
A1226273830805602048,03:16,2023-01-09 22:27:12,欢迎来到，生命的主场！,积极,0.9883672595024109
A1226272726269185280,04:01,2023-01-09 22:25:00,所有功能都是在极端环境下应急用的,消极,0.8379876017570496
A1226271638459319552,02:40,2023-01-09 22:22:50,？,积极,0.5104345679283142
A1226270809975452416,05:29,2023-01-09 22:21:12,小米这种组装厂赶紧爬,消极,0.990770161151886
A1226269118882564352,04:27,2023-01-09 22:17:50,这真是拿得出手的技术,积极,0.8991079330444336
A1226268218943900160,05:13,2023-01-09 22:16:03,我为什么要看这个根本买不起啊,消极,0.9913636445999146
A1226268048420346880,05:12,2023-01-09 22:15:42,但是买不起,消极,0.9154709577560425
A1226267511709191424,03:06,2023-01-09 22:14:38,除了费轮胎没别的毛病,消极,0.9985671043395996
A1226267347250554112,03:43,2023-01-09 22:14:19,这个车安全,积极,0.9085568189620972
A1226267244305413120,03:58,2023-01-09 22:14:06,2023，努力争钱，我要u8,积极,0.9766934514045715
A1226266815882303488,05:09,2023-01-09 22:13:15,卡宴车主表示真的心动了,积极,0.9945631623268127
A1226266679886210560,00:56,2023-01-09 22:12:59,见过越野车涉水困在水里的困境吗，爆胎和这个都是救命的设计,积极,0.6764702200889587
A1226266526567392256,02:46,2023-01-09 22:12:41,收下我的卧槽,积极,0.9904159307479858
A1226266492551751936,04:40,2023-01-09 22:12:37,内饰看一眼，心动了就买，不起,积极,0.9836151003837585
A1226266266042792704,01:42,2023-01-09 22:12:10,我朋友入手比亚迪汉,积极,0.99406498670578
A1226265822411279872,02:38,2023-01-09 22:11:17,还有这种操作？,消极,0.9990768432617188
A1226265717503083776,00:58,2023-01-09 22:11:04,这个车有技术引领的感觉,积极,0.9941998720169067
A1226265256867780352,00:00,2023-01-09 22:10:10,行业标杆，品牌已经没有意义了,消极,0.7366361021995544
A1226264176591268352,00:14,2023-01-09 22:08:01,黑暗森林 我的三体,积极,0.7542298436164856
A1226263057576453632,03:29,2023-01-09 22:05:47,前方高能！！全体起立！,积极,0.9010772109031677
A1226262189162554112,01:04,2023-01-09 22:04:04,这纹路是因为这是测试车，不给你拍才这样的懂吗？,消极,0.9952577948570251
A1226259389715853312,02:20,2023-01-09 21:58:30,3.0T 增程器,积极,0.8430942893028259
A1226259305460684544,05:16,2023-01-09 21:58:20,他甚至都不提内饰和车顶的三个探测器,消极,0.8308079242706299
A1226258457490320128,04:20,2023-01-09 21:56:39,知道为什么叫仰望了，是别的车仰望的对象,积极,0.9703028798103333
A1226257286046282496,01:12,2023-01-09 21:54:19,没人比我更懂沙漠（三缸奇骏YYP大雾）,消极,0.7520601153373718
A1226257231746783232,02:41,2023-01-09 21:54:13,WTF,消极,0.9958570599555969
A1226253148365012736,02:08,2023-01-09 21:46:06,都是假的，是特效,消极,0.9995810389518738
A1226252738321779200,05:36,2023-01-09 21:45:17,仰望,积极,0.9722180962562561
A1226250172976365824,05:23,2023-01-09 21:40:11,不够钱买~~~~~~~~~,消极,0.9418785572052002
A1226250033968557312,03:09,2023-01-09 21:39:55,只卖100万，这么多有钱人抹不开面子买这个啊,积极,0.9491747617721558
A1226249807375395840,02:10,2023-01-09 21:39:28,1100匹跟坦克一样,消极,0.9886410236358643
A1226248739631810816,02:20,2023-01-09 21:37:21,希望仰望参加达喀尔,积极,0.7037737965583801
A1226248530520311808,00:57,2023-01-09 21:36:56,钓鱼专用,消极,0.6657236218452454
A1226247375610256384,02:43,2023-01-09 21:34:38,6,消极,0.5944693684577942
A1226245117766137856,00:46,2023-01-09 21:30:09,音乐还好，比亚迪最终从中国市场过去几十年来的尸山血海里冲杀出来了！从悲壮向着朝阳前行,积极,0.7079284191131592
A1226244744330627328,00:15,2023-01-09 21:29:24,奇瑞就算了,消极,0.9976598024368286
A1226243741539855104,02:48,2023-01-09 21:27:25,????,消极,0.9286804795265198
A1226243601458121472,00:39,2023-01-09 21:27:08,这车的密封性做得非常好,积极,0.9924305081367493
A1226243591182478080,02:02,2023-01-09 21:27:07,还有谁！！！！！！！！！,消极,0.7010911703109741
A1226241780702300160,01:48,2023-01-09 21:23:31,太好玩啦,积极,0.7812755107879639
A1226240175869748992,03:59,2023-01-09 21:20:20,牛逼,积极,0.7527815699577332
A1226238899836341504,01:54,2023-01-09 21:17:48,一路咆哮至坡顶,消极,0.8160465359687805
A1226238109956805376,02:19,2023-01-09 21:16:13,外观不是黑白纹路！这是为了不暴露太多外观贴了一层,消极,0.634611189365387
A1226237694678571520,01:59,2023-01-09 21:15:24,船夫哥：发布会为什么不提内饰和配置，因为这车的技术就够你爱上它了。,积极,0.9982255101203918
A1226237521562931200,03:03,2023-01-09 21:15:03,轮胎：你礼貌嘛？,消极,0.9813535213470459
A1226236951338815232,01:50,2023-01-09 21:13:55,这个旱地干拔不助跑的这种标准，别的车…,消极,0.9982833862304688
A1226236662359942144,02:55,2023-01-09 21:13:21,这是坦克！,消极,0.996938943862915
A1226236466292930048,05:33,2023-01-09 21:12:57,刚刚黄色的是啥？,消极,0.9213069081306458
A1226236110280456448,01:03,2023-01-09 21:12:15,太帅了,积极,0.7333009839057922
A1226235203799163648,04:08,2023-01-09 21:10:27,不买，这TM谁买呀正拍广告呢，车胎漏气了，这质量明显就不行吗,消极,0.9845677614212036
A1226234898193833728,00:10,2023-01-09 21:09:51,等这一天等了太久太久了,消极,0.750145435333252
A1226234751266942720,00:10,2023-01-09 21:09:33,泪目了兄弟们。,积极,0.8325780034065247
A1226234283056819456,02:46,2023-01-09 21:08:37,就TM你叫小陀螺是吧,消极,0.9775810241699219
A1226233813907141632,02:06,2023-01-09 21:07:41,这广告是哪个公司拍的？拍的也够漂亮的,积极,0.9896866679191589
A1226233176607948544,01:01,2023-01-09 21:06:25,这车的外观也很适合土豪审美，就是尼玛夸张爱咋咋地,积极,0.6735596656799316
A1226231959454646784,00:54,2023-01-09 21:04:00,我以为是两栖的，原来在浅水去。,消极,0.933716893196106
